-122.332985,47.609154,Hilton Seattle,"1301 6th Avenue
Seattle, WA 98101-2304
1-206-624-0500",,,"{name:""",Hilton Seattle,""", lat:",47.609154,",",lon:,-122.332985,"},","{name:""Hilton Seattle"", lat:47.609154,lon:-122.332985},"
-122.295975,47.445174,Hilton Seattle Airport & Conference Center,"17620 International Boulevard
Seattle, WA 98188-4001
1-206-244-4800",,,"{name:""",Hilton Seattle Airport & Conference Center,""", lat:",47.445174,",",lon:,-122.295975,"},","{name:""Hilton Seattle Airport & Conference Center"", lat:47.445174,lon:-122.295975},"
-122.674103,45.625563,Hilton Vancouver Washington,"301 W. 6th Street
Vancouver, WA 98660
1-360-993-4500",,,"{name:""",Hilton Vancouver Washington,""", lat:",45.625563,",",lon:,-122.674103,"},","{name:""Hilton Vancouver Washington"", lat:45.625563,lon:-122.674103},"
-122.13303,47.581458,Embassy Suites Seattle - Bellevue,"3225 158th Avenue S.E.
Bellevue, WA 98008
1-425-644-2500",,,"{name:""",Embassy Suites Seattle - Bellevue,""", lat:",47.581458,",",lon:,-122.13303,"},","{name:""Embassy Suites Seattle - Bellevue"", lat:47.581458,lon:-122.13303},"
-122.292503,47.812116,Embassy Suites Seattle - North/Lynnwood,"20610 44th Ave West
Lynnwood, WA 98036
1-425-775-2500",,,"{name:""",Embassy Suites Seattle - North/Lynnwood,""", lat:",47.812116,",",lon:,-122.292503,"},","{name:""Embassy Suites Seattle - North/Lynnwood"", lat:47.812116,lon:-122.292503},"
-122.244294,47.459512,Embassy Suites Seattle - Tacoma International Airport,"15920 West Valley Highway
Seattle, WA 98188
1-425-227-8844",,,"{name:""",Embassy Suites Seattle - Tacoma International Airport,""", lat:",47.459512,",",lon:,-122.244294,"},","{name:""Embassy Suites Seattle - Tacoma International Airport"", lat:47.459512,lon:-122.244294},"
-122.262296,47.455067,Doubletree Guest Suites Seattle Airport/Southcenter,"16500 Southcenter Parkway
Seattle, WA 98188-3388
1-206-575-8220",,,"{name:""",Doubletree Guest Suites Seattle Airport/Southcenter,""", lat:",47.455067,",",lon:,-122.262296,"},","{name:""Doubletree Guest Suites Seattle Airport/Southcenter"", lat:47.455067,lon:-122.262296},"
-122.295335,47.435136,Doubletree Hotel Seattle Airport,"18740 International Boulevard
Seattle, WA 98188
1-206-246-8600",,,"{name:""",Doubletree Hotel Seattle Airport,""", lat:",47.435136,",",lon:,-122.295335,"},","{name:""Doubletree Hotel Seattle Airport"", lat:47.435136,lon:-122.295335},"
-117.414599,47.660512,Doubletree Hotel Spokane-City Center,"322 N Spokane Falls Court
Spokane, WA 99201
1-509-455-9600",,,"{name:""",Doubletree Hotel Spokane-City Center,""", lat:",47.660512,",",lon:,-117.414599,"},","{name:""Doubletree Hotel Spokane-City Center"", lat:47.660512,lon:-117.414599},"
-122.520003,48.788309,Hampton Inn Bellingham-Airport,"3985 Bennett Drive
Bellingham, WA 98225
1-360-676-7700",,,"{name:""",Hampton Inn Bellingham-Airport,""", lat:",48.788309,",",lon:,-122.520003,"},","{name:""Hampton Inn Bellingham-Airport"", lat:48.788309,lon:-122.520003},"
-122.624969,47.56385,Hampton Inn & Suites Bremerton,"150 Washington Avenue
Bremerton, WA 98337
1-360-405-0200",,,"{name:""",Hampton Inn & Suites Bremerton,""", lat:",47.56385,",",lon:,-122.624969,"},","{name:""Hampton Inn & Suites Bremerton"", lat:47.56385,lon:-122.624969},"
-122.335247,48.450764,Hampton Inn & Suites Burlington,"1860 South Burlington Blvd.
Burlington, WA 98233
1-360-757-7100",,,"{name:""",Hampton Inn & Suites Burlington,""", lat:",48.450764,",",lon:,-122.335247,"},","{name:""Hampton Inn & Suites Burlington"", lat:48.450764,lon:-122.335247},"
-122.271203,47.822998,Hampton Inn & Suites Seattle-North/Lynnwood,"19324 Alderwood Mall Parkway
Lynnwood, WA 98036
1-425-771-1888",,,"{name:""",Hampton Inn & Suites Seattle-North/Lynnwood,""", lat:",47.822998,",",lon:,-122.271203,"},","{name:""Hampton Inn & Suites Seattle-North/Lynnwood"", lat:47.822998,lon:-122.271203},"
-119.269695,46.271023,Hampton Inn Richland/Tri-Cities,"486 Bradley Blvd
Richland, WA 99352
1-509-943-4400",,,"{name:""",Hampton Inn Richland/Tri-Cities,""", lat:",46.271023,",",lon:,-119.269695,"},","{name:""Hampton Inn Richland/Tri-Cities"", lat:46.271023,lon:-119.269695},"
-122.347295,47.625641,Hampton Inn & Suites Seattle-Downtown,"700 Fifth Avenue North
Seattle, WA 98109
1-206-282-7700",,,"{name:""",Hampton Inn & Suites Seattle-Downtown,""", lat:",47.625641,",",lon:,-122.347295,"},","{name:""Hampton Inn & Suites Seattle-Downtown"", lat:47.625641,lon:-122.347295},"
-122.295963,47.428125,Hampton Inn Seattle-Airport,"19445 International Blvd
Seattle, WA 98188
1-206-878-1700",,,"{name:""",Hampton Inn Seattle-Airport,""", lat:",47.428125,",",lon:,-122.295963,"},","{name:""Hampton Inn Seattle-Airport"", lat:47.428125,lon:-122.295963},"
-117.476433,47.638031,Hampton Inn Spokane,"2010 S. Assembly Road
Spokane, WA 99224
1-509-747-1100",,,"{name:""",Hampton Inn Spokane,""", lat:",47.638031,",",lon:,-117.476433,"},","{name:""Hampton Inn Spokane"", lat:47.638031,lon:-117.476433},"
-122.245078,47.462776,Hampton Inn Seattle/Southcenter,"7200 South 156th Street
Tukwila, WA 98188
1-425-228-5800",,,"{name:""",Hampton Inn Seattle/Southcenter,""", lat:",47.462776,",",lon:,-122.245078,"},","{name:""Hampton Inn Seattle/Southcenter"", lat:47.462776,lon:-122.245078},"
-122.064659,47.545837,Hilton Garden Inn Seattle/Issaquah,"1800 NW Gilman Blvd
Issaquah, WA 98027
1-425-837-3600",,,"{name:""",Hilton Garden Inn Seattle/Issaquah,""", lat:",47.545837,",",lon:,-122.064659,"},","{name:""Hilton Garden Inn Seattle/Issaquah"", lat:47.545837,lon:-122.064659},"
-119.218855,46.217083,Hilton Garden Inn Tri-Cities/Kennewick,"701 North Young Street
Kennewick, WA 99336
1-509-735-4600",,,"{name:""",Hilton Garden Inn Tri-Cities/Kennewick,""", lat:",46.217083,",",lon:,-119.218855,"},","{name:""Hilton Garden Inn Tri-Cities/Kennewick"", lat:46.217083,lon:-119.218855},"
-122.289104,47.921585,Hilton Garden Inn Seattle North/Everett,"8401 Paine Field Blvd.
Mukilteo, WA 98275
1-425-423-9000",,,"{name:""",Hilton Garden Inn Seattle North/Everett,""", lat:",47.921585,",",lon:,-122.289104,"},","{name:""Hilton Garden Inn Seattle North/Everett"", lat:47.921585,lon:-122.289104},"
-122.21865,47.46344,Hilton Garden Inn Seattle/Renton,"1801 E. Valley Road
Renton, WA 98057
1-425-430-1414",,,"{name:""",Hilton Garden Inn Seattle/Renton,""", lat:",47.46344,",",lon:,-122.21865,"},","{name:""Hilton Garden Inn Seattle/Renton"", lat:47.46344,lon:-122.21865},"
-117.538388,47.643244,Hilton Garden Inn Spokane Airport,"9015 West SR Highway 2
Spokane, WA 99224
1-509-244-5866",,,"{name:""",Hilton Garden Inn Spokane Airport,""", lat:",47.643244,",",lon:,-117.538388,"},","{name:""Hilton Garden Inn Spokane Airport"", lat:47.643244,lon:-117.538388},"
-120.501452,46.603472,Hilton Garden Inn Yakima,"401 E. Yakima Ave
Yakima, WA 98901
1-509-454-1111",,,"{name:""",Hilton Garden Inn Yakima,""", lat:",46.603472,",",lon:,-120.501452,"},","{name:""Hilton Garden Inn Yakima"", lat:46.603472,lon:-120.501452},"
-122.359417,47.620015,Homewood Suites by Hilton Seattle-Downtown,"206 Western Avenue West
Seattle, WA 98119
1-206-281-9393",,,"{name:""",Homewood Suites by Hilton Seattle-Downtown,""", lat:",47.620015,",",lon:,-122.359417,"},","{name:""Homewood Suites by Hilton Seattle-Downtown"", lat:47.620015,lon:-122.359417},"
-122.248053,47.46651,Homewood Suites by Hilton Seattle-Tacoma Airport/Tukwila,"6955 Fort Dent Way
Tukwila, WA 98188
1-206-433-8000",,,"{name:""",Homewood Suites by Hilton Seattle-Tacoma Airport/Tukwila,""", lat:",47.46651,",",lon:,-122.248053,"},","{name:""Homewood Suites by Hilton Seattle-Tacoma Airport/Tukwila"", lat:47.46651,lon:-122.248053},"
-122.651623,45.615589,Homewood Suites by Hilton Vancouver-Portland,"701 SE Columbia Shores Boulevard
Vancouver, WA 98661
1-360-750-1100",,,"{name:""",Homewood Suites by Hilton Vancouver-Portland,""", lat:",45.615589,",",lon:,-122.651623,"},","{name:""Homewood Suites by Hilton Vancouver-Portland"", lat:45.615589,lon:-122.651623},"
-117.91923,33.799937,Hilton Anaheim,"777 Convention Way
Anaheim, CA 92802
1-714-750-4321",,,"{name:""",Hilton Anaheim,""", lat:",33.799937,",",lon:,-117.91923,"},","{name:""Hilton Anaheim"", lat:33.799937,lon:-117.91923},"
-118.413264,34.066963,The Beverly Hilton,"9876 Wilshire Boulevard
Beverly Hills, CA 90210
1-310-274-7777",,,"{name:""",The Beverly Hilton,""", lat:",34.066963,",",lon:,-118.413264,"},","{name:""The Beverly Hilton"", lat:34.066963,lon:-118.413264},"
-122.054757,37.970616,Hilton Concord,"1970 Diamond Blvd
Concord, CA 94520-5718
1-925-827-2000",,,"{name:""",Hilton Concord,""", lat:",37.970616,",",lon:,-122.054757,"},","{name:""Hilton Concord"", lat:37.970616,lon:-122.054757},"
-117.885425,33.682536,Hilton Orange County/Costa Mesa,"3050 Bristol Street
Costa Mesa, CA 92626
1-714-540-7000",,,"{name:""",Hilton Orange County/Costa Mesa,""", lat:",33.682536,",",lon:,-117.885425,"},","{name:""Hilton Orange County/Costa Mesa"", lat:33.682536,lon:-117.885425},"
-117.256036,32.977779,Hilton San Diego/Del Mar,"15575 Jimmy Durante Blvd
Del Mar, CA 92014-1901
1-858-792-5200",,,"{name:""",Hilton San Diego/Del Mar,""", lat:",32.977779,",",lon:,-117.256036,"},","{name:""Hilton San Diego/Del Mar"", lat:32.977779,lon:-117.256036},"
-118.255398,34.159102,Hilton Los Angeles North/Glendale,"100 West Glenoaks Blvd
Glendale, CA 91202
1-818-956-5466",,,"{name:""",Hilton Los Angeles North/Glendale,""", lat:",34.159102,",",lon:,-118.255398,"},","{name:""Hilton Los Angeles North/Glendale"", lat:34.159102,lon:-118.255398},"
-117.99527,33.653246,Hilton Waterfront Beach Resort,"21100 Pacific Coast Hwy
Huntington Beach, CA 92648-5307
1-714-845-8000",,,"{name:""",Hilton Waterfront Beach Resort,""", lat:",33.653246,",",lon:,-117.99527,"},","{name:""Hilton Waterfront Beach Resort"", lat:33.653246,lon:-117.99527},"
-117.861769,33.675275,Hilton Irvine/Orange County Airport,"18800 MacArthur Blvd.
Irvine, CA 92612
1-949-833-9999",,,"{name:""",Hilton Irvine/Orange County Airport,""", lat:",33.675275,",",lon:,-117.861769,"},","{name:""Hilton Irvine/Orange County Airport"", lat:33.675275,lon:-117.861769},"
-117.242983,32.901717,Hilton La Jolla Torrey Pines,"10950 North Torrey Pines Road
La Jolla, CA 92037
1-858-558-1500",,,"{name:""",Hilton La Jolla Torrey Pines,""", lat:",32.901717,",",lon:,-117.242983,"},","{name:""Hilton La Jolla Torrey Pines"", lat:32.901717,lon:-117.242983},"
-116.308264,33.688905,La Quinta Resort & Legacy Villas,"49-499 Eisenhower Drive
La Quinta, CA 92253
1-760-564-4111",,,"{name:""",La Quinta Resort & Legacy Villas,""", lat:",33.688905,",",lon:,-116.308264,"},","{name:""La Quinta Resort & Legacy Villas"", lat:33.688905,lon:-116.308264},"
-118.200763,33.767536,Hilton Long Beach,"701 West Ocean Boulevard
Long Beach, CA 90831
1-562-983-3400",,,"{name:""",Hilton Long Beach,""", lat:",33.767536,",",lon:,-118.200763,"},","{name:""Hilton Long Beach"", lat:33.767536,lon:-118.200763},"
-118.254554,34.049721,Hilton Checkers Los Angeles,"535 South Grand Avenue
Los Angeles, CA 90071
1-213-624-0000",,,"{name:""",Hilton Checkers Los Angeles,""", lat:",34.049721,",",lon:,-118.254554,"},","{name:""Hilton Checkers Los Angeles"", lat:34.049721,lon:-118.254554},"
-118.380319,33.945737,Hilton Los Angeles Airport,"5711 West Century Boulevard
Los Angeles, CA 90045
1-310-410-4000",,,"{name:""",Hilton Los Angeles Airport,""", lat:",33.945737,",",lon:,-118.380319,"},","{name:""Hilton Los Angeles Airport"", lat:33.945737,lon:-118.380319},"
-121.991958,37.521936,Hilton Newark/Fremont,"39900 Balentine Drive
Newark, CA 94560-0564
1-510-490-8390",,,"{name:""",Hilton Newark/Fremont,""", lat:",37.521936,",",lon:,-121.991958,"},","{name:""Hilton Newark/Fremont"", lat:37.521936,lon:-121.991958},"
-122.20191,37.726751,Hilton Oakland Airport,"One Hegenberger Road
Oakland, CA 94621
1-510-635-5000",,,"{name:""",Hilton Oakland Airport,""", lat:",37.726751,",",lon:,-122.20191,"},","{name:""Hilton Oakland Airport"", lat:37.726751,lon:-122.20191},"
-117.575533,34.069737,Hilton Ontario Airport,"700 North Haven Ave
Ontario, CA 91764-4902
1-909-980-0400",,,"{name:""",Hilton Ontario Airport,""", lat:",34.069737,",",lon:,-117.575533,"},","{name:""Hilton Ontario Airport"", lat:34.069737,lon:-117.575533},"
-117.889564,33.794349,Hilton Suites Anaheim/Orange,"400 N. State College Blvd
Orange, CA 92868
1-714-938-1111",,,"{name:""",Hilton Suites Anaheim/Orange,""", lat:",33.794349,",",lon:,-117.889564,"},","{name:""Hilton Suites Anaheim/Orange"", lat:33.794349,lon:-117.889564},"
-116.543634,33.823337,Hilton Palm Springs Resort,"400 East Tahquitz Canyon Way
Palm Springs, CA 92262-6605
1-760-320-6868",,,"{name:""",Hilton Palm Springs Resort,""", lat:",33.823337,",",lon:,-116.543634,"},","{name:""Hilton Palm Springs Resort"", lat:33.823337,lon:-116.543634},"
-118.141233,34.14312,Hilton Pasadena,"168 South Los Robles Avenue
Pasadena, CA 91101
1-626-577-1000",,,"{name:""",Hilton Pasadena,""", lat:",34.14312,",",lon:,-118.141233,"},","{name:""Hilton Pasadena"", lat:34.14312,lon:-118.141233},"
-121.920216,37.698357,Hilton Pleasanton at The Club,"7050 Johnson Dr
Pleasanton, CA 94588-3396
1-925-463-8000",,,"{name:""",Hilton Pleasanton at The Club,""", lat:",37.698357,",",lon:,-121.920216,"},","{name:""Hilton Pleasanton at The Club"", lat:37.698357,lon:-121.920216},"
-121.435562,38.606297,Hilton Sacramento Arden West,"2200 Harvard Street
Sacramento, CA 95815-3306
1-916-922-4700",,,"{name:""",Hilton Sacramento Arden West,""", lat:",38.606297,",",lon:,-121.435562,"},","{name:""Hilton Sacramento Arden West"", lat:38.606297,lon:-121.435562},"
-117.280489,34.065663,Hilton San Bernardino,"285 East Hospitality Lane
San Bernardino, CA 92408-3411
1-909-889-0133",,,"{name:""",Hilton San Bernardino,""", lat:",34.065663,",",lon:,-117.280489,"},","{name:""Hilton San Bernardino"", lat:34.065663,lon:-117.280489},"
-117.208831,32.724935,Hilton San Diego Airport/Harbor Island,"1960 Harbor Island Drive
San Diego, CA 92101
1-619-291-6700",,,"{name:""",Hilton San Diego Airport/Harbor Island,""", lat:",32.724935,",",lon:,-117.208831,"},","{name:""Hilton San Diego Airport/Harbor Island"", lat:32.724935,lon:-117.208831},"
-117.15382,32.71802,Hilton San Diego Convention Center,"One Park Boulevard
San Diego, CA 92101
1-619-275-8950",,,"{name:""",Hilton San Diego Convention Center,""", lat:",32.71802,",",lon:,-117.15382,"},","{name:""Hilton San Diego Convention Center"", lat:32.71802,lon:-117.15382},"
-117.16081,32.708182,Hilton San Diego Gaslamp Quarter,"401 K Street
San Diego, CA 92101
1-619-231-4040",,,"{name:""",Hilton San Diego Gaslamp Quarter,""", lat:",32.708182,",",lon:,-117.16081,"},","{name:""Hilton San Diego Gaslamp Quarter"", lat:32.708182,lon:-117.16081},"
-117.156967,32.763915,Hilton San Diego Mission Valley,"901 Camino del Rio South
San Diego, CA 92108
1-619-543-9000",,,"{name:""",Hilton San Diego Mission Valley,""", lat:",32.763915,",",lon:,-117.156967,"},","{name:""Hilton San Diego Mission Valley"", lat:32.763915,lon:-117.156967},"
-117.208602,32.782284,Hilton San Diego Resort,"1775 East Mission Bay Drive
San Diego, CA 92109
1-619-276-4010",,,"{name:""",Hilton San Diego Resort,""", lat:",32.782284,",",lon:,-117.208602,"},","{name:""Hilton San Diego Resort"", lat:32.782284,lon:-117.208602},"
-122.410262,37.785991,Hilton San Francisco,"333 O'Farrell Street
San Francisco, CA 94102
1-415-771-1400",,,"{name:""",Hilton San Francisco,""", lat:",37.785991,",",lon:,-122.410262,"},","{name:""Hilton San Francisco"", lat:37.785991,lon:-122.410262},"
-122.404771,37.795101,Hilton San Francisco Financial District,"750 Kearny Street
San Francisco, CA 94108
1-415-433-6600",,,"{name:""",Hilton San Francisco Financial District,""", lat:",37.795101,",",lon:,-122.404771,"},","{name:""Hilton San Francisco Financial District"", lat:37.795101,lon:-122.404771},"
-122.416783,37.805507,Hilton San Francisco Fisherman's Wharf,"2620 Jones Street
San Francisco, CA 94133
1-415-885-4700",,,"{name:""",Hilton San Francisco Fisherman's Wharf,""", lat:",37.805507,",",lon:,-122.416783,"},","{name:""Hilton San Francisco Fisherman's Wharf"", lat:37.805507,lon:-122.416783},"
-118.102869,34.079737,Hilton Los Angeles/San Gabriel,"225 West Valley Blvd
San Gabriel, CA 91776
1-626-270-2700",,,"{name:""",Hilton Los Angeles/San Gabriel,""", lat:",34.079737,",",lon:,-118.102869,"},","{name:""Hilton Los Angeles/San Gabriel"", lat:34.079737,lon:-118.102869},"
-121.890962,37.329353,Hilton San Jose,"300 Almaden Boulevard
San Jose, CA 95110
1-408-287-2100",,,"{name:""",Hilton San Jose,""", lat:",37.329353,",",lon:,-121.890962,"},","{name:""Hilton San Jose"", lat:37.329353,lon:-121.890962},"
-121.977526,37.402556,Hilton Santa Clara,"4949 Great America Parkway
Santa Clara, CA 95054
1-408-330-0001",,,"{name:""",Hilton Santa Clara,""", lat:",37.402556,",",lon:,-121.977526,"},","{name:""Hilton Santa Clara"", lat:37.402556,lon:-121.977526},"
-122.023267,37.036031,Hilton Santa Cruz/Scotts Valley,"6001 La Madrona Drive
Santa Cruz, CA 95060
1-831-440-1000",,,"{name:""",Hilton Santa Cruz/Scotts Valley,""", lat:",37.036031,",",lon:,-122.023267,"},","{name:""Hilton Santa Cruz/Scotts Valley"", lat:37.036031,lon:-122.023267},"
-122.72777,38.477953,Hilton Sonoma Wine Country,"3555 Round Barn Blvd.
Santa Rosa, CA 95403
1-707-523-7555",,,"{name:""",Hilton Sonoma Wine Country,""", lat:",38.477953,",",lon:,-122.72777,"},","{name:""Hilton Sonoma Wine Country"", lat:38.477953,lon:-122.72777},"
-121.336191,37.98423,Hilton Stockton,"2323 Grand Canal Boulevard
Stockton, CA 95207
1-209-957-9090",,,"{name:""",Hilton Stockton,""", lat:",37.98423,",",lon:,-121.336191,"},","{name:""Hilton Stockton"", lat:37.98423,lon:-121.336191},"
-118.353423,33.834836,Hilton Torrance/South Bay,"21333 Hawthorne Boulevard
Torrance, CA 90503
1-310-540-0500",,,"{name:""",Hilton Torrance/South Bay,""", lat:",33.834836,",",lon:,-118.353423,"},","{name:""Hilton Torrance/South Bay"", lat:33.834836,lon:-118.353423},"
-118.357632,34.138367,Hilton Los Angeles/Universal City,"555 Universal Hollywood Drive
Universal City, CA 91608-1001
1-818-506-2500",,,"{name:""",Hilton Los Angeles/Universal City,""", lat:",34.138367,",",lon:,-118.357632,"},","{name:""Hilton Los Angeles/Universal City"", lat:34.138367,lon:-118.357632},"
-118.597233,34.186015,Hilton Woodland Hills,"6360 Canoga Avenue
Woodland Hills, CA 91367
1-818-595-1000",,,"{name:""",Hilton Woodland Hills,""", lat:",34.186015,",",lon:,-118.597233,"},","{name:""Hilton Woodland Hills"", lat:34.186015,lon:-118.597233},"
-117.915382,33.79671,Doubletree Guest Suites Anaheim Resort,"2085 S. Harbor Blvd
Anaheim, CA 92802
1-714-750-3000",,,"{name:""",Doubletree Guest Suites Anaheim Resort,""", lat:",33.79671,",",lon:,-117.915382,"},","{name:""Doubletree Guest Suites Anaheim Resort"", lat:33.79671,lon:-117.915382},"
-119.046725,35.380882,Doubletree Hotel Bakersfield,"3100 Camino Del Rio Court
Bakersfield, CA 93308
1-661-323-7111",,,"{name:""",Doubletree Hotel Bakersfield,""", lat:",35.380882,",",lon:,-119.046725,"},","{name:""Doubletree Hotel Bakersfield"", lat:35.380882,lon:-119.046725},"
-122.312645,37.867519,Doubletree Hotel - Berkeley Marina,"200 Marina Boulevard
Berkeley, CA 94710
1-510-548 7920",,,"{name:""",Doubletree Hotel - Berkeley Marina,""", lat:",37.867519,",",lon:,-122.312645,"},","{name:""Doubletree Hotel - Berkeley Marina"", lat:37.867519,lon:-122.312645},"
-122.350672,37.591154,Doubletree Hotel San Francisco Airport,"835 Airport Blvd.
Burlingame, CA 94010-9949
1-650-344-5500",,,"{name:""",Doubletree Hotel San Francisco Airport,""", lat:",37.591154,",",lon:,-122.350672,"},","{name:""Doubletree Hotel San Francisco Airport"", lat:37.591154,lon:-122.350672},"
-118.25921,33.832614,Doubletree Hotel Carson Civic Plaza,"2 Civic Plaza Drive
Carson, CA 90745
1-310-830-9200",,,"{name:""",Doubletree Hotel Carson Civic Plaza,""", lat:",33.832614,",",lon:,-118.25921,"},","{name:""Doubletree Hotel Carson Civic Plaza"", lat:33.832614,lon:-118.25921},"
-117.723428,34.107237,Doubletree Hotel Claremont,"555 West Foothill Blvd
Claremont, CA 91711
1-909-626 2411",,,"{name:""",Doubletree Hotel Claremont,""", lat:",34.107237,",",lon:,-117.723428,"},","{name:""Doubletree Hotel Claremont"", lat:34.107237,lon:-117.723428},"
-118.151802,34.003949,Doubletree Hotel Commerce,"5757 Telegraph Road
Commerce, CA 90040
1-323-887-8100",,,"{name:""",Doubletree Hotel Commerce,""", lat:",34.003949,",",lon:,-118.151802,"},","{name:""Doubletree Hotel Commerce"", lat:34.003949,lon:-118.151802},"
-117.684395,33.464332,Doubletree Guest Suites Doheny Beach,"34402 Pacific Coast Highway
Dana Point, CA 92629
1-949-661-1100",,,"{name:""",Doubletree Guest Suites Doheny Beach,""", lat:",33.464332,",",lon:,-117.684395,"},","{name:""Doubletree Guest Suites Doheny Beach"", lat:33.464332,lon:-117.684395},"
